2022-12-28 18:45:21,556 INFO    Thread-17 :32807 [upload_job.py:push():138] Uploaded file /tmp/tmp7ormyuskwandb/16fvgyzm-diff.patch
2022-12-28 18:45:25,259 INFO    Thread-12 :32807 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/taufikmh/KAUST/fall_2022/external_repos/HCPINNsEikonal3D/notebooks/wandb/run-20221228_184510-3vwk9of0/files/output.log
2022-12-28 18:45:34,238 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:45:34,238 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:45:40,317 DEBUG   SenderThread:32807 [sender.py:send():302] send: stats
2022-12-28 18:45:41,272 INFO    Thread-12 :32807 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/taufikmh/KAUST/fall_2022/external_repos/HCPINNsEikonal3D/notebooks/wandb/run-20221228_184510-3vwk9of0/files/config.yaml
2022-12-28 18:45:49,678 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:45:49,678 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:46:05,007 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:46:05,008 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:46:10,698 DEBUG   SenderThread:32807 [sender.py:send():302] send: stats
2022-12-28 18:46:19,072 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: log_artifact
2022-12-28 18:46:19,072 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: log_artifact
2022-12-28 18:46:19,112 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: partial_history
2022-12-28 18:46:20,341 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:46:21,917 INFO    Thread-19 :32807 [upload_job.py:push():96] Uploaded file /home/taufikmh/.cache/wandb/artifacts/obj/md5/41/0a8eb48ca22d427e8e595bb9bfa0cd
2022-12-28 18:46:23,368 INFO    SenderThread:32807 [sender.py:send_request_log_artifact():1207] logged artifact model-3vwk9of0 - {'id': 'QXJ0aWZhY3Q6MzA0MzQ4NTE2', 'digest': 'bef9aff7bd904255f967f62ca5f5105b', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4MjY0ODQ5', 'latestArtifact': None}, 'version': 'latest'}
2022-12-28 18:46:23,368 DEBUG   SenderThread:32807 [sender.py:send():302] send: metric
2022-12-28 18:46:23,368 DEBUG   SenderThread:32807 [sender.py:send():302] send: metric
2022-12-28 18:46:23,368 DEBUG   SenderThread:32807 [sender.py:send():302] send: history
2022-12-28 18:46:23,369 DEBUG   SenderThread:32807 [sender.py:send():302] send: summary
2022-12-28 18:46:23,371 INFO    SenderThread:32807 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-12-28 18:46:23,372 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:46:24,307 INFO    Thread-12 :32807 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/taufikmh/KAUST/fall_2022/external_repos/HCPINNsEikonal3D/notebooks/wandb/run-20221228_184510-3vwk9of0/files/wandb-summary.json
2022-12-28 18:46:38,701 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:46:38,701 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:46:41,403 DEBUG   SenderThread:32807 [sender.py:send():302] send: stats
2022-12-28 18:46:42,324 INFO    Thread-12 :32807 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/taufikmh/KAUST/fall_2022/external_repos/HCPINNsEikonal3D/notebooks/wandb/run-20221228_184510-3vwk9of0/files/config.yaml
2022-12-28 18:46:54,042 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:46:54,042 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:47:09,370 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:47:09,371 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:47:11,479 DEBUG   SenderThread:32807 [sender.py:send():302] send: stats
2022-12-28 18:47:12,924 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: log_artifact
2022-12-28 18:47:12,925 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: log_artifact
2022-12-28 18:47:12,932 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: partial_history
2022-12-28 18:47:15,463 INFO    Thread-21 :32807 [upload_job.py:push():96] Uploaded file /home/taufikmh/.cache/wandb/artifacts/obj/md5/12/f19f2d57ae7da00346d507e24a7bed
2022-12-28 18:47:17,011 INFO    SenderThread:32807 [sender.py:send_request_log_artifact():1207] logged artifact model-3vwk9of0 - {'id': 'QXJ0aWZhY3Q6MzA0MzQ5MjUy', 'digest': 'a1f4528ae85d2b6554665aafcee62639', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4MjY0ODQ5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzA0MzQ4NTE2', 'versionIndex': 0}}, 'version': 'latest'}
2022-12-28 18:47:17,011 DEBUG   SenderThread:32807 [sender.py:send():302] send: history
2022-12-28 18:47:17,011 DEBUG   SenderThread:32807 [sender.py:send():302] send: summary
2022-12-28 18:47:17,013 INFO    SenderThread:32807 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-12-28 18:47:17,353 INFO    Thread-12 :32807 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/taufikmh/KAUST/fall_2022/external_repos/HCPINNsEikonal3D/notebooks/wandb/run-20221228_184510-3vwk9of0/files/wandb-summary.json
2022-12-28 18:47:24,708 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:47:24,709 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:47:40,049 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:47:40,049 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:47:41,877 DEBUG   SenderThread:32807 [sender.py:send():302] send: stats
2022-12-28 18:47:55,381 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:47:55,381 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:48:07,194 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: log_artifact
2022-12-28 18:48:07,194 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: log_artifact
2022-12-28 18:48:07,233 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: partial_history
2022-12-28 18:48:09,999 INFO    Thread-23 :32807 [upload_job.py:push():96] Uploaded file /home/taufikmh/.cache/wandb/artifacts/obj/md5/86/8622ed4780ae8c5d736acd8223cbaa
2022-12-28 18:48:10,726 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:48:11,512 INFO    SenderThread:32807 [sender.py:send_request_log_artifact():1207] logged artifact model-3vwk9of0 - {'id': 'QXJ0aWZhY3Q6MzA0MzUwMTMx', 'digest': '3a7a4b4c21bff8e4aba38ed93417ebac', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4MjY0ODQ5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzA0MzQ5MjUy', 'versionIndex': 1}}, 'version': 'latest'}
2022-12-28 18:48:11,512 DEBUG   SenderThread:32807 [sender.py:send():302] send: history
2022-12-28 18:48:11,512 DEBUG   SenderThread:32807 [sender.py:send():302] send: summary
2022-12-28 18:48:11,514 INFO    SenderThread:32807 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-12-28 18:48:11,514 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:48:12,254 DEBUG   SenderThread:32807 [sender.py:send():302] send: stats
2022-12-28 18:48:12,399 INFO    Thread-12 :32807 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/taufikmh/KAUST/fall_2022/external_repos/HCPINNsEikonal3D/notebooks/wandb/run-20221228_184510-3vwk9of0/files/wandb-summary.json
2022-12-28 18:48:26,852 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:48:26,852 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:48:42,184 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:48:42,184 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:48:42,576 DEBUG   SenderThread:32807 [sender.py:send():302] send: stats
2022-12-28 18:48:57,528 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:48:57,528 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:49:01,959 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: log_artifact
2022-12-28 18:49:01,960 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: log_artifact
2022-12-28 18:49:01,966 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: partial_history
2022-12-28 18:49:04,491 INFO    Thread-25 :32807 [upload_job.py:push():96] Uploaded file /home/taufikmh/.cache/wandb/artifacts/obj/md5/a3/5a6c9d12a8099c15e1e2daf49ede71
2022-12-28 18:49:06,023 INFO    SenderThread:32807 [sender.py:send_request_log_artifact():1207] logged artifact model-3vwk9of0 - {'id': 'QXJ0aWZhY3Q6MzA0MzUxMDA1', 'digest': 'faa28f2828ea4740c61c6f6c71a2bc59', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4MjY0ODQ5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzA0MzUwMTMx', 'versionIndex': 2}}, 'version': 'latest'}
2022-12-28 18:49:06,023 DEBUG   SenderThread:32807 [sender.py:send():302] send: history
2022-12-28 18:49:06,023 DEBUG   SenderThread:32807 [sender.py:send():302] send: summary
2022-12-28 18:49:06,025 INFO    SenderThread:32807 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-12-28 18:49:06,440 INFO    Thread-12 :32807 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/taufikmh/KAUST/fall_2022/external_repos/HCPINNsEikonal3D/notebooks/wandb/run-20221228_184510-3vwk9of0/files/wandb-summary.json
2022-12-28 18:49:12,865 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:49:12,865 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:49:13,199 DEBUG   SenderThread:32807 [sender.py:send():302] send: stats
2022-12-28 18:49:28,200 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
